,animeID,episodes,airing,rank,popularity,members,favorites,reviewers,Animation_score,name,source,producers,genre,studio
5888,13435,1,FALSE,9552,11962,216,0,54,5.15,Taka no Tsume NEO Announcement Movie,Unknown,unknown,Comedy,unknown
5889,13439,1,FALSE,9523,8144,1396,1,369,5.17,Shinpi no Hou,Unknown,Half H.P Studio,Adventure,HS Pictures Studio
5890,13441,1,FALSE,9489,9646,655,0,325,5.19,Shiawasette Naani,Novel,unknown,Fantasy,Kyoto Animation
5891,13449,5,FALSE,5597,11698,241,1,58,6.55,Shippuu! Iron Leaguer: Silver no Hata no Moto ni,Original,unknown,Mecha,Sunrise
5892,13455,32,FALSE,13726,11877,224,1,23,6.22,Zumomo to Nupepe,Unknown,unknown,Comedy,Egg
5893,13457,0,TRUE,13295,12181,200,0,19,5.21,Tomodachi 8-nin,Original,unknown,Comedy,Egg
5894,13459,24,FALSE,12675,12970,153,0,12,5.25,Ribbon-chan,Unknown,unknown,Comedy,unknown
5895,13463,0,TRUE,12492,12083,207,0,20,6,Panda no Taputapu,Original,unknown,Kids,Kachidoki Studio
5896,13465,12,FALSE,11848,12722,165,1,11,5.36,Little Charo: Touhoku-hen,Original,unknown,Kids,unknown
5897,13469,1,FALSE,2058,998,95345,98,57978,7.4,Hyouka: Motsubeki Mono wa,Novel,unknown,Slice of Life,Kyoto Animation
5898,13479,1,FALSE,8822,6559,2870,1,971,5.55,Uchuu Kyoudai: Apo's Dream,Unknown,Milky Cartoon,Comedy,unknown
5899,13495,1,FALSE,6864,8714,1065,2,615,6.25,Tokyo Disney Resort: Yume ga Kanau Basho,Original,unknown,Slice of Life,Production I.G
5900,13497,1,FALSE,12220,11397,278,0,27,5.15,Neko no Sumu Shima,Unknown,Ashi Production,Drama,unknown
5901,13499,1,FALSE,11213,12549,175,0,27,4.67,Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo,Unknown,unknown,Adventure,unknown
5902,13501,10,FALSE,10689,13515,126,0,18,4.5,Cofun Gal no Coffy,Unknown,unknown,Comedy,unknown
5903,13503,11,FALSE,10690,13161,143,0,16,5.81,Cofun Gal no Coffy (TV),Unknown,unknown,Comedy,unknown
5904,13505,11,FALSE,10693,13173,142,0,16,4.94,Cofun Gal no Coffy Campus Life,Unknown,unknown,Comedy,unknown
5905,13507,1,FALSE,10698,13653,119,0,15,5,Cofun Gal no Coffy: Okehazama no Tatakai,Unknown,unknown,Parody,unknown
5906,13509,1,FALSE,10697,13606,122,0,12,4.75,Cofun Gal no Coffy: Juuninin to Ikareru Cofun-tachi,Unknown,unknown,Comedy,unknown
5907,13511,1,FALSE,10696,13605,122,0,12,5.08,Cofun Gal no Coffy: Cofunderella,Original,unknown,Comedy,unknown
5908,13513,1,FALSE,9721,8179,1374,1,700,5.01,Anima,Unknown,unknown,Music,unknown
5909,13515,1,FALSE,9442,10492,431,0,137,5.22,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,Unknown,unknown,Comedy,unknown
5910,13517,1,FALSE,5132,4007,9825,22,2673,6.65,Ryuugajou Nanana no Maizoukin PV,Light novel,unknown,Comedy,A-1 Pictures
5911,13519,1,FALSE,9225,11581,254,0,105,5.35,Organic,Unknown,unknown,Comedy,unknown
5912,13535,13,FALSE,874,584,160617,1053,79748,7.81,Binbougami ga!,Manga,TV Tokyo,Comedy,Sunrise
5913,13541,1,FALSE,9862,11061,328,0,124,4.87,Rui no Masaiban,Unknown,unknown,Comedy,unknown
5914,13543,1,FALSE,10149,11262,295,0,131,4.36,Nantokashite Alguard,Unknown,unknown,Comedy,unknown
5915,13551,56,FALSE,12952,11251,297,0,28,6.64,Shuukan Storyland,Original,Nippon Television Network,Slice of Life,Satelight
5916,13553,1,FALSE,10467,11814,229,0,33,5.3,Bakusou Circuit Roman Twin,Unknown,Japan Home Video,Sports,unknown
5917,13561,11,FALSE,3029,3057,17946,31,4893,7.16,Guilty Crown: 4-koma Gekijou,4-koma manga,Aniplex,Comedy,Production I.G
5918,13563,4,FALSE,6397,7871,1576,2,606,6.36,The Four Seasons,Original,unknown,Slice of Life,P.A. Works
5919,13585,11,FALSE,2357,1582,54332,192,24053,7.33,Natsuyuki Rendezvous,Manga,Fuji TV,Supernatural,Doga Kobo
5920,13587,1,FALSE,1528,2170,33420,30,17839,7.55,Persona 4 the Animation: No One is Alone,Game,Aniplex,Sci-Fi,AIC A.S.T.A.
5921,13599,22,FALSE,2075,696,137617,540,58339,7.4,Robotics;Notes,Visual novel,Aniplex,Sci-Fi,Production I.G
5922,13601,22,FALSE,150,32,833325,26078,413239,8.43,Psycho-Pass,Original,Dentsu,Action,Production I.G
5923,13619,1,FALSE,4990,5384,4715,2,1589,6.68,Sayonara Zetsubou Sensei Special Omake,Manga,unknown,Comedy,Shaft
5924,13629,1,FALSE,1131,3539,13239,70,8693,7.69,Furiko,Original,unknown,Music,unknown
5925,13639,1,FALSE,6377,5184,5184,1,2551,6.36,Hi no Youjin,Unknown,unknown,Historical,Sunrise
5926,13655,26,FALSE,1368,488,187171,1726,70348,7.6,Little Busters!,Visual novel,Warner Bros. Japan,Slice of Life,J.C.Staff
5927,13659,13,FALSE,2640,290,280615,1159,173779,7.26,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Light novel,Aniplex,Slice of Life,A-1 Pictures
5928,13663,12,FALSE,1169,417,208204,1731,113195,7.68,To LOVE-Ru Darkness,Manga,Geneon Universal Entertainment,Comedy,Xebec
5929,13667,1,FALSE,898,683,140309,250,84841,7.8,Naruto: Shippuuden Movie 6 - Road to Ninja,Manga,TV Tokyo,Action,Studio Pierrot
5930,13669,1,FALSE,9560,6986,2363,7,727,5.14,Owari no Chronicle,Light novel,unknown,Action,unknown
5931,13673,1,FALSE,7778,5771,3975,2,2028,5.98,Otome Nadeshiko Koi Techou,Unknown,Studio Izena,Historical,unknown
5932,13675,1,FALSE,7050,5873,3812,2,2054,6.2,Taisei Kensetsu: Bosporus Kaikyou Tunnel,Unknown,CoMix Wave Films,Drama,unknown
5933,13677,1,FALSE,3277,2463,26806,41,9421,7.1,Ao no Exorcist Movie Special,Unknown,unknown,Parody,unknown
5934,13679,77,FALSE,4946,6728,2668,7,1007,6.69,Tottoko Hamtarou Hai!,Unknown,TV Tokyo,Kids,unknown
5935,13681,7,FALSE,6526,8488,1183,0,270,6.33,Nekogami Yaoyorozu Specials,Manga,Akita Shoten,Comedy,AIC Plus+
5936,13691,1,FALSE,7750,6774,2613,0,1435,5.99,Taisei Kensetsu: Shin Doha Kokusai Kuukou,Unknown,CoMix Wave Films,Drama,unknown
5937,13693,1,FALSE,8720,10352,461,1,178,5.6,Ippatsu Hicchuu!! Devander,Unknown,unknown,Action,Tatsunoko Production
5938,13709,1,FALSE,1356,2155,33710,72,18319,7.6,Afro Samurai Movie,Original,unknown,Action,Gonzo
5939,13715,1,FALSE,10086,8967,929,5,447,4.54,Kennel Tokorozawa,Manga,Fuji TV,Ecchi,unknown
5940,13727,1,FALSE,4220,4603,6963,3,2777,6.85,Rinne no Lagrange: Kamogawa Days,Original,Production I.G,Slice of Life,Xebec
5941,13731,1,FALSE,4896,4429,7715,3,2861,6.7,Koukyoushihen Eureka Seven: New Order,Original,unknown,Adventure,Bones
5942,13755,1,FALSE,5419,8929,956,13,371,6.59,Shanshui Qing,Unknown,Shanghai Animation Film Studio,Music,unknown
5943,13757,2,FALSE,5629,4659,6774,3,2465,6.54,Mashiro-iro Symphony: The Color of Lovers Picture Drama,Unknown,unknown,Harem,Manglobe
5944,13759,24,FALSE,244,64,618062,19652,349089,8.31,Sakurasou no Pet na Kanojo,Light novel,Genco,Comedy,J.C.Staff
5945,13767,2,FALSE,544,2192,32999,97,16078,8.02,Junjou Romantica OVA,Manga,Kadokawa Shoten,Comedy,Studio Deen
5946,13769,23,FALSE,5667,10719,384,0,58,6.53,Kamen no Ninja Akakage,Unknown,unknown,Action,Toei Animation
5947,13781,1,FALSE,10775,12006,213,0,31,6.06,Dokkiri Doctor Special,Manga,unknown,Comedy,Studio Pierrot
5948,13789,1,FALSE,7337,9695,637,0,295,6.12,Little Nemo Pilot,Unknown,Tokyo Movie Shinsha,Adventure,TMS Entertainment
5949,13793,1,FALSE,10093,10016,544,0,297,4.52,Fashion no Hajimari,Unknown,unknown,Comedy,unknown
5950,13795,1,FALSE,9754,10500,429,0,220,4.99,The Green Wind,Unknown,unknown,Fantasy,unknown
5951,13799,1,FALSE,5414,5029,5618,2,2280,6.59,Pokemon: Meloetta no Kirakira Recital,Game,unknown,Adventure,OLM
5952,13807,1,FALSE,6668,1110,83968,146,46238,6.29,Corpse Party: Missing Footage,Visual novel,unknown,Horror,Asread
5953,13817,14,FALSE,11495,11417,271,0,38,5.47,Kamiusagi Rope,Original,unknown,Slice of Life,unknown
5954,13819,12,FALSE,11498,12186,197,1,35,5.31,Kamiusagi Rope 2,Original,unknown,Slice of Life,unknown
5955,13821,1,FALSE,11504,12009,212,0,29,5.21,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?",Original,unknown,Adventure,unknown
5956,13823,1,FALSE,11502,12187,197,0,46,4.72,Kamiusagi Rope Movie Episode 0,Original,unknown,Slice of Life,unknown
5957,13825,6,FALSE,11505,12281,190,1,40,4.83,Kamiusagi Rope x au Collaboration,Original,unknown,Slice of Life,unknown
5958,13827,1,FALSE,11506,12080,206,0,43,5.26,Kamiusagi Rope x Panasonic Collaboration,Original,unknown,Slice of Life,unknown
5959,13831,2,FALSE,11501,12432,182,0,36,5.22,Kamiusagi Rope 3 (ONA),Original,unknown,Slice of Life,unknown
5960,13833,1,FALSE,4727,3254,15927,22,8772,6.74,Nagareboshi Lens,Manga,Advance Syakujii,Romance,Kinema Citrus
5961,13835,1,FALSE,9658,5963,3670,2,2261,5.07,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,Manga,Shueisha,Action,Kinema Citrus
5962,13837,1,FALSE,1730,4823,6190,7,2601,7.48,Detective Conan Bonus File: Fantasista Flower,Unknown,Shogakukan Productions,Comedy,unknown
5963,13839,1,FALSE,3144,4600,6972,0,3291,7.13,Detective Conan OVA 12: The Miracle of Excalibur,Manga,unknown,Police,TMS Entertainment
5964,13843,2,FALSE,6865,4820,6208,9,1594,6.25,Wild Adapter,Manga,Frontier Works,Action,Anpro
5965,13851,6,FALSE,1058,1126,82373,206,44052,7.73,To LOVE-Ru Darkness OVA,Manga,unknown,Sci-Fi,Xebec
5966,13855,6,FALSE,7046,4715,6569,1,2293,6.2,Queen's Blade: Rebellion Specials,Other,Genco,Ecchi,Arms
5967,13859,8,FALSE,6575,2201,32741,29,15171,6.31,Accel World: Acchel World.,4-koma manga,unknown,Sci-Fi,J.C.Staff
5968,13863,1,FALSE,6363,2770,21905,13,10024,6.36,Arve Rezzle: Kikaijikake no Yousei-tachi,Light novel,unknown,Action,Zexcs
5969,13927,2,FALSE,7048,7320,2038,1,519,6.2,Sacred Seven: Shirogane no Tsubasa Picture Drama,Unknown,unknown,Action,Sunrise
5970,13931,3,FALSE,2138,4965,5802,12,1791,7.38,Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club,Unknown,TV Asahi,Adventure,Toei Animation
5971,13935,1,FALSE,6423,8784,1023,0,419,6.35,Houkago Midnighters,Unknown,CoMix Wave Films,Fantasy,unknown
5972,13939,2,FALSE,2687,1121,82740,93,44634,7.24,Accel World EX,Light novel,unknown,Action,Sunrise
5973,13947,1,FALSE,10422,11590,252,0,41,5.27,Ashita no Eleven-tachi,Unknown,unknown,Sports,unknown
5974,13955,2,FALSE,6144,7600,1797,0,509,6.41,Dennou Coil Recaps,Unknown,NHK,Adventure,Madhouse
5975,13965,1,FALSE,7319,9929,567,1,115,6.13,Thermae Romae x LOFT Collaboration,Unknown,unknown,Comedy,DLE
5976,13967,1,FALSE,7052,9861,585,0,126,6.2,Thermae Romae x Asahi Shimbun Digital Collaboration,Unknown,unknown,Comedy,DLE
5977,13969,1,FALSE,6304,7914,1535,0,844,6.38,Thermae Romae x Yoyogi Animation Gakuin Collaboration,Unknown,unknown,Comedy,DLE
5978,13971,1,FALSE,9103,6845,2526,2,1419,5.41,663114,Unknown,unknown,Fantasy,unknown
5979,13983,1,FALSE,7245,8930,955,0,320,6.15,Thermae Romae: Kodai Romajin ga Uchuu e,Unknown,unknown,Space,DLE
5980,13993,1,FALSE,7402,7094,2252,2,369,6.1,Goulart Knights: Evoked the Beginning White,Original,unknown,Action,Studio Blanc
5981,14007,1,FALSE,7100,8592,1129,0,242,6.18,"Akai Shouzou: Char, Soshite Frontal e",Unknown,unknown,Drama,Sunrise
5982,14023,1,FALSE,9384,11134,316,0,153,5.26,R²: Rise R to the Second Power,Manga,Mag Garden,Music,unknown
5983,14027,1,FALSE,2932,1142,81609,57,47382,7.18,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,Light novel,unknown,Harem,AIC Build
5984,14039,1,FALSE,11547,9582,676,0,29,7.17,Katayoku no Khronos Gear,Unknown,G-mode,Action,unknown
5985,14045,13,FALSE,7774,2639,23801,16,10097,5.98,Mangirl!,Manga,Earth Star Entertainment,Comedy,Doga Kobo
5986,14049,1,FALSE,6928,4329,8160,6,3522,6.23,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,Unknown,unknown,Harem,Manglobe
5987,14059,1,FALSE,4290,8876,977,2,267,6.83,Kimagure Orange?Road: Tanabata Special,Manga,unknown,Shounen,Studio Pierrot
5988,14067,1,FALSE,7680,12122,205,0,65,6.01,Ginga Hyouryuu Vifam: Chicago Super Police 13,Unknown,unknown,Action,unknown
5989,14069,1,FALSE,12888,12749,164,0,45,4.8,Shinjuku Shin-chan: Yoiko no Koutsuu Anzen,Unknown,unknown,Kids,unknown
5990,14073,10,FALSE,6705,2888,20070,15,6702,6.28,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu,Manga,AMG MUSIC,Comedy,AIC Classic
5991,14075,24,FALSE,451,171,373503,5691,171964,8.1,Zetsuen no Tempest,Manga,Aniplex,Action,Bones
5992,14077,7,FALSE,6665,4588,7042,5,1633,6.29,Blood-C: None-None Gekijou,Unknown,Production I.G,Comedy,Studio PuYUKAI
5993,14093,24,FALSE,5270,2304,30183,33,16179,6.62,Pokemon Best Wishes! Season 2,Game,TV Tokyo,Action,OLM
5994,14095,4,FALSE,7570,9572,679,0,237,6.05,Kamen Rider Fourze x Crayon Shin-chan,Unknown,unknown,Action,unknown
5995,14117,2,FALSE,4163,3910,10386,10,2391,6.86,Blood-C: Special Edition,Unknown,unknown,Action,Production I.G
5996,14123,1,FALSE,1411,3761,11316,17,6284,7.59,Pokemon Black and White 2: Introduction Movie,Game,unknown,Action,OLM
5997,14125,1,FALSE,9860,12012,213,0,102,4.87,Otogi no Kuni no Birthday,Music,NHK,Kids,unknown
5998,14131,12,FALSE,1252,571,162917,2969,79473,7.64,Girls & Panzer,Original,Lantis,Action,Actas
5999,14145,2,FALSE,5439,3840,10826,40,4561,6.58,"Hanayaka Nari, Waga Ichizoku: Kinetograph",Visual novel,Lantis,Historical,Anpro
6000,14173,1,FALSE,5601,3639,12345,8,6440,6.55,Upotte!!: Miatte Waratte,Manga,unknown,Military,Xebec
6001,14175,1,FALSE,629,1617,52323,60,22202,7.95,Hanasaku Iroha: Home Sweet Home,Original,Sotsu,Slice of Life,P.A. Works
6002,14181,1,FALSE,12345,11184,308,0,49,5.76,Oedo wa Nemurenai!,Manga,Shueisha,Fantasy,Madhouse
6003,14183,1,FALSE,7991,10939,348,0,71,5.89,Aitsu to Lullaby: Suiyobi no Cinderella,Manga,unknown,Romance,Studio Pierrot
6004,14189,1,FALSE,1499,1625,51853,74,29823,7.56,Tasogare Otome x Amnesia: Taima Otome,Manga,unknown,Horror,Silver Link.
6005,14199,12,FALSE,4934,530,173523,334,80333,6.69,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,Light novel,Lantis,Comedy,Silver Link.
6006,14211,312,FALSE,6513,11177,308,0,55,6.33,Instant History,Original,Fuji TV,Historical,unknown
6007,14213,312,FALSE,12453,11541,259,0,35,6.49,Otogi Manga Calendar,Original,TBS,Historical,unknown
6008,14227,13,FALSE,1141,90,528354,4337,305147,7.69,Tonari no Kaibutsu-kun,Manga,TV Tokyo,Slice of Life,"""Brains Base"""
6009,14231,1,FALSE,7179,9305,785,1,385,6.16,Akuemon,Manga,unknown,Fantasy,Tezuka Productions
6010,14235,1,FALSE,9751,11762,235,0,90,4.99,Salad Land,Unknown,unknown,Fantasy,unknown
6011,14237,12,FALSE,6367,2311,29977,41,10305,6.36,Busou Shinki,Other,unknown,Action,8bit
6012,14247,1,FALSE,7301,9641,656,0,312,6.13,Lunn wa Kaze no Naka,Manga,unknown,Drama,Tezuka Productions
6013,14249,1,FALSE,7126,11297,290,0,63,6.18,Ribbon no Kishi (1999),Unknown,unknown,Adventure,unknown
6014,14253,1,FALSE,8070,11789,233,0,61,5.87,My Melody no Akazukin,Unknown,Sanrio,Fantasy,unknown
6015,14267,1,FALSE,1879,3487,13700,15,3261,7.44,Persona 4 the Animation: The Factor of Hope,Unknown,Index,Adventure,AIC A.S.T.A.
6016,14277,26,FALSE,6458,3265,15756,13,7043,6.34,Chitose Get You!!,4-koma manga,AT-X,Comedy,Silver Link.
6017,14283,12,FALSE,5725,1580,54553,107,21667,6.52,Vividred Operation,Original,Aniplex,Action,A-1 Pictures
6018,14289,13,FALSE,1221,204,341170,3695,192636,7.66,Sukitte Ii na yo.,Manga,Starchild Records,Drama,Zexcs
6019,14293,1,FALSE,3126,1414,64417,150,27934,7.14,Nerawareta Gakuen,Novel,Aniplex,Sci-Fi,Sunrise
6020,14317,1,FALSE,5615,4932,5916,4,3439,6.54,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Original,unknown,Sci-Fi,Production I.G
6021,14333,37,FALSE,5762,5371,4752,5,597,6.51,Tanken Driland,Unknown,TV Tokyo,Adventure,Toei Animation
6022,14345,12,FALSE,1476,96,506551,3062,297567,7.56,Btooom!,Manga,Sotsu,Action,Madhouse
6023,14347,1,FALSE,7929,3920,10338,5,5228,5.92,Ryo,Original,unknown,Action,Gonzo
6024,14349,1,FALSE,646,436,202177,1112,119739,7.94,Little Witch Academia,Original,Half H.P Studio,Adventure,Trigger
6025,14353,1,FALSE,567,649,144607,237,87528,8,Death Billiards,Original,unknown,Game,Madhouse
6026,14355,12,FALSE,4309,1756,46649,86,17531,6.83,Yama no Susume,Manga,Earth Star Entertainment,Adventure,8bit
6027,14359,5,FALSE,7558,7264,2090,18,683,6.06,Vocaloid China Project Senden Animation,Unknown,unknown,Music,unknown
6028,14367,13,FALSE,6744,9480,714,2,148,6.28,Tenshi na Konamaiki Specials,Unknown,unknown,Shounen,TMS Entertainment
6029,14373,1,FALSE,6223,3177,16567,20,7564,6.39,Arata naru Sekai: World's/Start/Load/End,Unknown,Aniplex,Sci-Fi,Madhouse
6030,14381,1,FALSE,13045,12466,181,0,26,6,Sore Ike! Anpanman: Yomigaere Bananajima,Unknown,unknown,Kids,TMS Entertainment
6031,14397,25,FALSE,120,769,125327,1225,68382,8.47,Chihayafuru 2,Manga,VAP,Drama,Madhouse
6032,14407,1,FALSE,1116,1343,68790,393,34030,7.7,Persona 3 the Movie 1: Spring of Birth,Game,Aniplex,Action,AIC A.S.T.A.
6033,14467,13,FALSE,1212,130,435740,5598,222693,7.66,K,Original,Starchild Records,Action,GoHands
6034,14479,1,FALSE,9327,5215,5093,2,2535,5.29,Mahoutsukai Nara Miso wo Kue!,Light novel,AIC,Magic,unknown
6035,14511,13,FALSE,996,1925,40804,62,18902,7.75,Minami-ke Tadaima,Manga,unknown,Comedy,feel.
6036,14513,25,FALSE,321,92,521235,6656,275656,8.2,Magi: The Labyrinth of Magic,Manga,Aniplex,Action,A-1 Pictures
6037,14515,12,FALSE,4857,1374,66940,125,21807,6.71,Sasami-san@Ganbaranai,Light novel,Aniplex,Comedy,Shaft
6038,14519,13,FALSE,7163,10991,339,0,83,6.17,Neko Ramen: Ore no Shouyu Aji,Unknown,Think Corporation,Comedy,unknown
6039,14527,12,FALSE,1525,1005,94966,248,49136,7.55,Medaka Box Abnormal,Manga,TV Tokyo,Action,Gainax
6040,14529,1,FALSE,9871,11828,229,0,75,4.86,Super Majingga 3,Unknown,unknown,Action,unknown
6041,14537,1,FALSE,8163,11342,284,0,75,5.83,Cinnamon no Parade,Unknown,Sanrio,Fantasy,unknown
6042,14563,12,FALSE,9328,5675,4148,1,1166,5.29,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,Unknown,Pastel,Comedy,AIC Frontier
6043,14575,1,FALSE,1742,2965,19030,5,9576,7.48,Minami-ke Omatase,Manga,Starchild Records,Comedy,feel.
6044,14583,6,FALSE,6815,5770,3975,2,1508,6.26,Rinne no Lagrange Specials,Original,Bandai Visual,Comedy,Production I.G
6045,14617,1,FALSE,3414,4477,7490,21,2941,7.07,Stranger: Mukou Hadan Pilot,Original,unknown,Action,Bones
6046,14623,26,FALSE,10639,12849,158,1,18,5.39,Chikyuu SOS Sore Ike Kororin,Unknown,NHK,Action,Studio Gallop
6047,14627,2,FALSE,4113,4011,9789,2,5572,6.88,Recorder to Randoseru,4-koma manga,Takeshobo,Comedy,Seven
6048,14629,1,FALSE,4583,5855,3843,4,2114,6.77,Starship Troopers: Invasion,Book,Sony Pictures Worldwide Acquisitions,Action,Sola Digital Arts
6049,14631,2,FALSE,10737,12202,197,0,26,5.85,Dangerous Jiisan Ja,Unknown,unknown,Comedy,J.C.Staff
6050,14645,13,FALSE,2266,2093,35613,133,16988,7.35,Hiiro no Kakera Dai Ni Shou,Visual novel,Bandai Visual,Fantasy,Studio Deen
6051,14647,2,FALSE,5595,5473,4539,2,1845,6.55,Tantei Opera Milky Holmes: Alternative,Card game,Sotsu,Comedy,J.C.Staff
6052,14653,12,FALSE,3322,1971,39202,63,18565,7.09,Hayate no Gotoku! Can't Take My Eyes Off You,Manga,TV Tokyo,Comedy,Manglobe
6053,14663,1,FALSE,7008,3812,10974,6,4953,6.21,Queen's Blade Rebellion vs. Hagure Yuusha no Aesthetica,Other,unknown,Action,Arms
6054,14669,1,FALSE,1423,2128,34437,134,15397,7.58,Aura: Maryuuin Kouga Saigo no Tatakai,Light novel,Sotsu,Supernatural,AIC A.S.T.A.
6055,14675,1,FALSE,6034,7087,2259,0,602,6.44,Rinne no Lagrange: Kamogawa Memoria,Unknown,unknown,Action,Production I.G
6056,14685,1,FALSE,4147,6157,3369,1,1186,6.87,Onegai?Teacher: Reminiscence Disc,Original,Bandai Visual,Comedy,unknown
6057,14693,13,FALSE,5973,5859,3836,2,2102,6.46,Yurumates 3D Plus,Unknown,DAX Production,Comedy,C2C
6058,14713,13,FALSE,406,270,293405,7096,151473,8.13,Kamisama Hajimemashita,Manga,TV Tokyo,Comedy,TMS Entertainment
6059,14719,26,FALSE,176,143,416791,15096,232092,8.39,JoJo no Kimyou na Bouken (TV),Manga,Yomiko Advertising,Action,David Production
6060,14735,1,FALSE,813,2860,20463,13,11306,7.84,Detective Conan Movie 17: Private Eye in the Distant Sea,Manga,unknown,Adventure,TMS Entertainment
6061,14741,12,FALSE,757,63,624382,11647,355806,7.87,Chuunibyou demo Koi ga Shitai!,Light novel,Lantis,Slice of Life,Kyoto Animation
6062,14743,1,FALSE,9441,11190,306,0,161,5.22,Nara Shika Monogatari,Unknown,unknown,Comedy,unknown
6063,14749,13,FALSE,2674,312,258747,1498,133911,7.25,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Light novel,Aniplex,Comedy,A-1 Pictures
6064,14751,26,FALSE,3546,1063,88793,831,31426,7.03,Bishoujo Senshi Sailor Moon Crystal,Manga,Starchild Records,Demons,Toei Animation
6065,14753,4,FALSE,2010,1829,44302,210,18553,7.41,Hori-san to Miyamura-kun,Web manga,unknown,Comedy,Gonzo
6066,14765,25,FALSE,2431,1241,75084,279,30115,7.31,Ixion Saga DT,Game,Sotsu,Action,"""Brains Base"""
6067,14781,1,FALSE,10117,12127,204,0,62,4.47,Roboteuwang Sseonsyakeu,Unknown,unknown,Action,unknown
6068,14807,1,FALSE,470,1444,62234,159,28217,8.08,Kara no Kyoukai: Mirai Fukuin,Light novel,Notes,Drama,ufotable
6069,14811,12,FALSE,1963,803,119971,641,53084,7.42,GJ-bu,Light novel,VAP,Comedy,Doga Kobo
6070,14813,13,FALSE,450,74,587060,15575,340376,8.1,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,Light novel,Geneon Universal Entertainment,Slice of Life,"""Brains Base"""
6071,14817,1,FALSE,2828,3962,10074,12,3530,7.21,Mouretsu Pirates: Abyss of Hyperspace,Light novel,Starchild Records,Sci-Fi,Satelight
6072,14821,1,FALSE,13137,12569,175,0,30,4.93,Taekwon Dongja Maruchi Arachi,Unknown,unknown,Action,unknown
6073,14827,13,FALSE,4962,2786,21548,42,8277,6.68,D.C.III: Da Capo III,Visual novel,Lantis,Ecchi,Kazami Gakuen Koushiki Douga-bu
6074,14829,10,FALSE,2775,587,159909,768,69928,7.22,Fate/kaleid liner Prisma?Illya,Manga,Lantis,Action,Silver Link.
6075,14833,12,FALSE,1972,328,250033,819,118469,7.42,Maoyuu Maou Yuusha,Light novel,Genco,Adventure,Arms
6076,14835,3,FALSE,2601,3549,13153,12,6084,7.27,The iDOLM@STER Shiny Festa,Game,unknown,Comedy,A-1 Pictures
6077,14837,1,FALSE,1544,929,106552,174,73068,7.54,Dragon Ball Z Movie 14: Kami to Kami,Manga,unknown,Action,Toei Animation
6078,14853,1,FALSE,4695,5193,5156,4,2679,6.75,Tsukumo,Unknown,unknown,Supernatural,Sunrise
6079,14875,1,FALSE,6412,4282,8343,1,3447,6.35,Eureka Seven AO: Jungfrau no Hanabana-tachi,Manga,Bandai Visual,Action,Bones
6080,14889,1,FALSE,6055,5567,4334,2,1571,6.43,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu OVA,Manga,AIC,Comedy,unknown
6081,14893,1,FALSE,4274,1825,44341,20,24659,6.83,"Dakara Boku wa, H ga Dekinai.: Mie Sugi! Mizugi Contest",Light novel,Sotsu,Comedy,feel.
6082,14913,29,FALSE,4052,7968,1505,7,340,6.89,Battle Spirits: Sword Eyes,Card game,Nagoya Broadcasting Network,Game,Sunrise
